Sample_ID	season	cluster	habitat	field_replicate	d14N_15N	d12C_13C	N	C	CN_ratio	Density	Dry_matter	Grain_size	Water_content	Organic_content	Inorganic_content	TP	NP_ratio	hb	snch	Salinity	sal_group	log_N	log_C	log_Organic_content	log_Inorganic_content	log_CN_ratio	log_NP_ratio	log_TP	d14N_15N_summedmin	cube_d14N_15N	hab_uni
138	2C27SB3	autumn	27	SB	3	-0.06708541	-23.72035816	29.97368178	368.767944	14.35356761	1.80628	0.82655513	2	0.31329	0.003188236	0.001797978	0.212052782	141.350099240858	sand	autumn_27_sand	20.56559768	2	3.40031972263212	5.910167568165	-5.74828749319056	-6.32109257882514	2.66399852524359	4.95123978623244	-1.55092006360032	26.87719288	19415.6405851201	sand
139	2C28EB1	autumn	28	EB	1	3.156403983	-23.70692712	78.73365564	785.9379857	11.6459428	1.784608333	0.818522271	2	0.323866667	0.003725125	0.002254681	0.272903422	288.503731697435	eelgrass	autumn_28_eelgrass	19.16525512	2	4.36607070873622	6.66687789071604	-5.59265487066666	-6.09474677944902	2.45495786184525	5.66470802069097	-1.29863731195474	30.100682273	27272.7554805168	eelgrass
140	2C28EB2	autumn	28	EB	2	2.895919991	-22.51341081	95.30017807	1007.652491	12.33570174	1.819527273	0.818379399	2	0.330463636	0.004400184	0.001973954	0.295936157	322.029518245045	eelgrass	autumn_28_eelgrass	19.16525512	2	4.55703167917887	6.91537863819897	-5.42610892075046	-6.22771664118056	2.51249763851312	5.77464321291129	-1.21761153373242	29.840198281	26570.8295709547	eelgrass
141	2C28EB3	autumn	28	EB	3	4.21610022	-21.93439165	139.7888496	1224.59206	10.22034834	1.86741	0.821073037	2	0.33413	0.005091425	0.002545712	0.338813512	412.583455644473	eelgrass	autumn_28_eelgrass	19.16525512	2	4.94013306696209	7.11036305527304	-5.28019752689412	-5.97334490386275	2.32438066834343	6.02243850202534	-1.08230543506326	31.16037851	30255.7674472501	eelgrass
142	2C28RB1	autumn	28	RB	1	-0.256528312	-32.78878402	NA	559.4586796	NA	1.882491667	0.802478099	2	0.371833333	0.005242491	0.003189523	0.234656429	NA	rocks	autumn_28_rocks	19.17607607	2	NA	6.32696967265657	-5.25095851192787	-5.74788390314664	NA	NA	-1.44963283886432	26.687749978	19007.9762636604	rocks
143	2C28RB2	autumn	28	RB	2	-1.545134724	-32.86566753	NA	550.0605533	NA	1.829745455	0.801601812	2	0.363018182	0.005660904	0.003371157	0.237177596	NA	rocks	autumn_28_rocks	19.17607607	2	NA	6.31002836907539	-5.17417168220601	-5.69249927009774	NA	NA	-1.43894606825872	25.399143566	16385.4064450122	rocks
144	2C28RB3	autumn	28	RB	3	-2.335466834	-32.00204114	NA	660.0033152	NA	1.822645455	0.813767202	3	0.339436364	0.007111937	0.00343264	0.261949702	NA	rocks	autumn_28_rocks	19.17607607	2	NA	6.49224485803816	-4.94598063907748	-5.67442563455521	NA	NA	-1.33960277075024	24.608811456	14902.9387527847	rocks
145	2C28SB1	autumn	28	SB	1	3.791827052	-20.3245083	75.65421745	568.6931514	8.769839483	1.87964	0.803387883	2	0.36956	0.006666742	0.002538641	0.848411047	89.1716553167418	sand	autumn_28_sand	18.30380049	2	4.32617318818472	6.34334101168705	-5.0106239941601	-5.97612638050641	2.17131850325194	4.49056322358043	-0.164390035395712	30.736105342	29036.6498795774	sand
146	2C28SB2	autumn	28	SB	2	2.254576831	-19.45213641	77.76363226	532.2721734	7.985534938	1.835845455	0.810808	2	0.347327273	0.006019532	0.002805442	0.932595739	83.3840741577739	sand	autumn_28_sand	18.30380049	2	4.3536738702238	6.27715496265221	-5.11274576354717	-5.87619417666366	2.07763177228467	4.42345733378919	-0.069783463565384	29.198855121	24894.1596059283	sand
147	2C28SB3	autumn	28	SB	3	1.896411343	-26.52224422	72.09609635	893.5646862	14.45975839	1.787145455	0.816222925	2	0.328436364	0.006227019	0.002973309	0.956456236	75.3783535894056	sand	autumn_28_sand	18.30380049	2	4.2779999006615	6.79521872839757	-5.07885755186796	-5.81807980494832	2.67136950773902	4.32252014612269	-0.044520245461188	28.840689633	23989.2639427888	sand
148	2C29EB1	autumn	29	EB	1	11.90629805	-24.08763659	268.2006539	2585.044592	11.24488443	1.859092308	0.788908566	2	0.392438462	0.011965788	0.008108396	0.59889872	447.823054121739	eelgrass	autumn_29_eelgrass	14.5029316	1	5.5917354089505	7.85749803708388	-4.42570370103569	-4.81485521093384	2.41991330790182	6.10439818591613	-0.512662776965632	38.85057634	58639.7888125033	eelgrass
149	2C29EB2	autumn	29	EB	2	10.00200221	-25.6108405	163.068785	1604.608791	11.48008547	1.83658	0.80542639	2	0.35735	0.008797	0.008385043	0.64390771	253.248691493382	eelgrass	autumn_29_eelgrass	14.5029316	1	5.09417210565742	7.3806352619285	-4.7333445247116	-4.78130575551499	2.44061383598566	5.53437197625812	-0.440199870600694	36.9462805	50432.6941805766	eelgrass
150	2C29EB3	autumn	29	EB	3	12.58513512	-24.62828946	250.1910403	2037.058733	9.499015307	1.820025	0.804164778	2	0.356425	0.009634451	0.01069202	0.622176966	402.121990964223	eelgrass	autumn_29_eelgrass	14.5029316	1	5.52222478723973	7.61926224889901	-4.6424099585005	-4.53825761014979	2.25118814133953	5.99675550269432	-0.47453071545459	39.52941341	61767.654364424	eelgrass
151	2C29RB1	autumn	29	RB	1	5.643828763	-29.19697553	52.51304285	986.7212692	21.9216932	1.98327	0.840783151	3	0.31577	0.014792605	0.051289875	0.551561001	95.2080418209263	rocks	autumn_29_rocks	14.46906247	1	3.96106157398075	6.89438759752418	-4.21362788524697	-2.97026191470618	3.08747670362216	4.55606441113857	-0.595002837157825	32.588107053	34608.0717863027	rocks
152	2C29RB2	autumn	29	RB	2	8.59894071	-29.10401371	49.8533922	962.1226329	22.5155472	1.996072727	0.811138235	3	0.376981818	0.0105636	0.04004845	0.545429682	91.40205207974	rocks	autumn_29_rocks	14.46906247	1	3.90908654223711	6.86914191956823	-4.55034114970941	-3.21766530783967	3.11420605725567	4.51526792984636	-0.606181387609252	35.543219	44902.4742444068	rocks
153	2C29RB3	autumn	29	RB	3	8.541713166	-30.99022949	47.78398206	1326.575982	32.3889285	1.942272727	0.819040487	3	0.351472727	0.02188993	0.052236769	0.594992162	80.3102714821981	rocks	autumn_29_rocks	14.46906247	1	3.86669047999046	7.19035645199766	-3.8217285652597	-2.95196864508443	3.47781665143814	4.38589752662297	-0.519207046632517	35.485991456	44685.933094009	rocks
154	2C29SB1	autumn	29	SB	1	12.49238703	-24.11531672	319.2019338	2856.396372	10.43998197	1.854975	0.791636904	2	0.386508333	0.014366499	0.010388419	0.65584849	486.700722296395	sand	autumn_29_sand	14.56012987	1	5.76582392382798	7.95731609954391	-4.24285624114229	-4.56706365099314	2.34564285544151	6.18764940090733	-0.421825477079354	39.43666532	61333.8962794171	sand
155	2C29SB2	autumn	29	SB	2	11.90827142	-24.63507682	219.3545649	2058.016911	10.9458389	1.785463636	0.797129343	2	0.362218182	0.011783753	0.007898134	0.648239598	338.385013159903	sand	autumn_29_sand	14.56012987	1	5.39068943842827	7.6294981335614	-4.44103356066606	-4.84112874994102	2.39295937490832	5.82418433939882	-0.433494900970548	38.85254971	58648.724886725	sand
156	2C29SB3	autumn	29	SB	3	12.12830146	-23.39742094	256.9429188	2464.502031	11.19023783	1.756218182	0.783305036	2	0.380563636	0.011984131	0.007654948	0.692071634	371.266363446995	sand	autumn_29_sand	14.56012987	1	5.54885395438949	7.80974505024734	-4.42417192102536	-4.87240304284135	2.41504177589601	5.91691976577047	-0.368065811380977	39.07257975	59650.79811654	sand
157	2C30EB1	autumn	30	EB	1	1.489898447	-19.50070039	144.6684045	1662.368121	13.40603348	1.782945455	0.805485305	2	0.346809091	0.005702138	0.002761663	0.450172234	321.362344395501	eelgrass	autumn_30_eelgrass	20.59974741	2	4.97444425803296	7.41599844366927	-5.16691408675015	-5.89192224447327	2.59570486532188	5.77256928525562	-0.79812502722267	28.434176737	22989.1003247091	eelgrass
158	2C30EB2	autumn	30	EB	2	1.768142711	-18.83878681	199.5875689	2415.687246	14.12062787	1.79979	0.787602998	3	0.38227	0.007107092	0.00321626	0.525490269	379.812111991745	eelgrass	autumn_30_eelgrass	20.59974741	2	5.29625308187776	7.78973909951624	-4.94666212023735	-5.73953608516212	2.64763669779036	5.93967668831663	-0.643423606438868	28.712421001	23670.6094484744	eelgrass
159	2C30EB3	autumn	30	EB	3	2.586101911	-18.93196362	289.7872743	3209.137499	12.91980042	1.79842	0.78147485	2	0.393	0.00909718	0.003477911	0.463968285	624.584230579467	eelgrass	autumn_30_eelgrass	20.59974741	2	5.66914711691414	8.07375748811961	-4.69979080359508	-5.66132345279667	2.55876105086672	6.43708619729918	-0.767939080385041	29.530380201	25751.7718194606	eelgrass
160	2C30RB1	autumn	30	RB	1	2.004946339	-20.42571082	519.5867442	4961.431908	11.14027117	1.701436364	0.697971767	1	0.513881818	0.016934679	0.005267652	0.691034323	751.897158949079	rocks	autumn_30_rocks	20.59251327	2	6.25303377292368	8.50944966918474	-4.07839174771933	-5.24617055650862	2.41056657621365	6.62259955788114	-0.369565784957461	28.949224629	24261.1179060932	rocks
161	2C30RB2	autumn	30	RB	2	1.886544525	-20.71903423	381.1172391	3321.698674	10.16830183	1.770369231	0.733410675	1	0.471961538	0.012163974	0.004785345	0.652535658	584.055805115864	rocks	autumn_30_rocks	20.59251327	2	5.94310704196563	8.1082315798581	-4.40927664662409	-5.34219715636284	2.31927521775028	6.36999653496822	-0.426889493002589	28.830822815	23964.6511402718	rocks
162	2C30RB3	autumn	30	RB	3	2.131241608	-20.36003471	316.1586675	2714.347858	10.01629717	1.79278	0.748580417	1	0.45074	0.01183103	0.004749331	0.675020834	468.368754822758	rocks	autumn_30_rocks	20.59251327	2	5.75624419991246	7.90630700388381	-4.43702953800256	-5.34975151296003	2.30421348344637	6.14925592331321	-0.393011723400742	29.075519898	24580.0333165477	rocks
163	2C30SB1	autumn	30	SB	1	0.668979202	-22.58264523	68.9320893	691.0395236	11.69575427	1.735722222	0.814070352	2	0.322722222	0.003714548	0.002227714	1.009753441	68.2662583766328	sand	autumn_30_sand	20.57601437	2	4.23312180689809	6.53819701981646	-5.5954982771245	-6.10677933140451	2.45922589303979	4.22341562366831	0.00970618322978026	27.613257492	21054.8876366665	sand
164	2C30SB2	autumn	30	SB	2	-0.16674027	-27.6784921	76.60362471	1097.284903	16.71155542	1.77234	0.81053861	2	0.33579	0.005861353	0.005672112	0.95399585	80.2976498377849	sand	autumn_30_sand	20.57601437	2	4.33864439560088	7.00059413758624	-5.13937481467159	-5.17219374382597	2.81610042145905	4.38574035324902	-0.0470959576481341	26.77753802	19200.4732761813	sand
165	2C30SB3	autumn	30	SB	3	0.440069028	-27.78024221	89.55686792	1090.266436	14.20301467	1.77037	0.799166276	2	0.35555	0.003471575	0.002129578	1.029987553	86.9494661941803	sand	autumn_30_sand	20.57601437	2	4.49487381925659	6.99417738205065	-5.66314689751059	-6.1518314409553	2.65345424277883	4.46532710155408	0.0295467177025072	27.384347318	20535.5899130805	sand
166	2C31EB1	autumn	31	EB	1	3.210716917	-24.90398334	144.3594826	1560.813556	12.61399054	1.87054	0.801944893	2	0.37047	0.007218097	0.002626769	0.277961197	519.35120498132	eelgrass	autumn_31_eelgrass	14.62589578	1	4.97230659567285	7.35296247456078	-4.93116393422618	-5.94200070514849	2.53480655828082	6.25258034984311	-1.28027375417026	30.154995207	27420.6528987069	eelgrass
167	2C31EB2	autumn	31	EB	2	1.338459854	-24.84441063	133.8368442	1488.82698	12.97822599	1.823353846	0.799650686	2	0.365307692	0.006785928	0.002582519	0.292414067	457.696326216755	eelgrass	autumn_31_eelgrass	14.62589578	1	4.8966214775004	7.30574382714127	-4.99290422275596	-5.95898999978554	2.56327302936221	6.12620592100898	-1.22958444350857	28.282738144	22623.7377490959	eelgrass
168	2C31EB3	autumn	31	EB	3	1.154789066	-22.94113305	129.3368624	1207.292144	10.89022476	1.82859	0.80174342	2	0.36253	0.006696125	0.002449675	0.313205113	412.946203723054	eelgrass	autumn_31_eelgrass	14.62589578	1	4.86242033718083	7.09613523323525	-5.0062262781078	-6.01179991628592	2.38786557585034	6.02331732714764	-1.16089698996681	28.099067356	22185.8317982389	eelgrass
169	2C31RB1	autumn	31	RB	1	1.774062801	-33.24040268	56.67344391	1532.643032	31.55064195	1.922418182	0.838205669	3	0.311036364	0.009901628	0.037025279	0.325514914	174.103985631823	rocks	autumn_31_rocks	13.91311981	1	4.0373057396426	7.33474899591846	-4.61505609091665	-3.29615438340764	3.45159393584837	5.15965273928536	-1.12234699964276	28.718341091	23685.25408957	rocks
170	2C31RB2	autumn	31	RB	2	1.626060534	-31.43105722	56.27815379	1105.929593	22.92632406	1.92374	0.845285745	3	0.29763	0.010659291	0.041592434	0.440281871	127.823009523824	rocks	autumn_31_rocks	13.91311981	1	4.03030642769249	7.00844152092394	-4.5413233727753	-3.17983700325618	3.1322857726361	4.85064656896001	-0.820340141267519	28.570338824	23320.9464929257	rocks
171	2C31RB3	autumn	31	RB	3	5.016812996	-29.15382054	202.6332023	1933.911324	11.13455175	1.781963636	0.855986246	3	0.256627273	0.015469921	0.068545939	0.417329095	485.54774811471	rocks	autumn_31_rocks	13.91311981	1	5.31139745943395	7.56729982387621	-4.16885772106825	-2.68025111615827	2.41005304394933	6.18527763122652	-0.873880171792572	31.961091286	32648.617704939	rocks
172	2C31SB1	autumn	31	SB	1	0.165771492	-29.44400594	27.27851179	690.1063304	29.51495515	1.84229	0.811039521	2	0.34812	0.003896777	0.003282006	0.177416991	153.753660437179	sand	autumn_31_sand	14.54016914	1	3.30609927833469	6.53684568774779	-5.54760547776815	-5.71930045816234	3.38489708912518	5.03535171412472	-1.72925243579002	27.110049782	19924.6611933579	sand
173	2C31SB2	autumn	31	SB	2	-0.776509613	-28.95436667	35.45010415	696.4084013	22.91887394	1.845563636	0.802558469	2	0.364390909	0.004267003	0.003995353	0.204928317	172.98782651887	sand	autumn_31_sand	14.54016914	1	3.56812619091458	6.54593627172132	-5.45684357170645	-5.52262334321689	3.13196076062217	5.15322122507896	-1.58509503416438	26.167768677	17918.435012689	sand
174	2C31SB3	autumn	31	SB	3	-2.391707696	-28.92991968	34.71466972	709.5034734	23.84450317	1.7945	0.815519643	2	0.33105	0.004328546	0.004145306	0.173791294	199.749187206121	sand	autumn_31_sand	14.54016914	1	3.54716235611706	6.56456539214837	-5.44252359012684	-5.48577866923553	3.17155371571848	5.29706251558239	-1.74990015946533	24.552570594	14800.9947719836	sand
175	2C32RB1	autumn	32	RB	1	0.119912799	-23.9501259	75.74581663	700.2333747	10.78526806	1.83069	0.789019441	3	0.38624	0.004157064	0.001302474	0.282885821	267.761093017101	rocks	autumn_32_rocks	7.773209631	1	4.32738321685787	6.55141367190907	-5.48294622311208	-6.64348974614827	2.37818113442329	5.59009513897235	-1.26271192211448	27.064191089	19823.7199363106	rocks
176	2C32RB2	autumn	32	RB	2	0.557365267	-26.1486362	152.1955779	1373.695826	10.53016883	1.7355	0.808700663	3	0.332	0.003713929	0.001115161	0.230162775	661.251924426094	rocks	autumn_32_rocks	7.773209631	1	5.02516639047199	7.22526006981741	-5.59566493308949	-6.79875648987512	2.35424435925572	6.49413489345348	-1.4689685029815	27.501643557	20800.6040428038	rocks
177	2C32RB3	autumn	32	RB	3	-2.338905811	-23.68927761	55.63874673	557.2429339	11.6846046	1.92445	0.830243706	3	0.3266875	0.006428032	0.005435648	0.412730061	134.806625413214	rocks	autumn_32_rocks	7.773209631	1	4.01887984217899	6.32300129188051	-5.04708685289898	-5.21477653828506	2.45827212916412	4.90384134722005	-0.884961505041062	24.605372479	14896.6917584585	rocks
178	2C32SB1	autumn	32	SB	1	-1.135170917	-30.2596878	NA	275.8233602	NA	1.921954545	0.827131471	3	0.332245455	0.002681996	0.001231601	0.195571749	NA	sand	autumn_32_sand	7.764268105	1	NA	5.61976066155483	-5.92119398554807	-6.69944032996233	NA	NA	-1.63182796432814	25.809107373	17191.705115931	sand
179	2C32SB2	autumn	32	SB	2	-1.137145872	-30.87050016	NA	278.881915	NA	1.882458333	0.831350849	3	0.317475	0.002662552	0.001452595	0.182131653	NA	sand	autumn_32_sand	7.764268105	1	NA	5.63078844850086	-5.92847021762088	-6.53440366690194	NA	NA	-1.7030254852781	25.807132418	17187.7588059607	sand
180	2C32SB3	autumn	32	SB	3	-8.99647813	-31.78699061	NA	280.001639	NA	1.883390909	0.832613323	3	0.315254545	0.003323237	0.001598283	0.217810921	NA	sand	autumn_32_sand	7.764268105	1	NA	5.63479545672355	-5.70681597105751	-6.4388253509473	NA	NA	-1.52412792740795	17.94780016	5781.40875374264	sand
181	2C33RB1	autumn	33	RB	1	-0.710555655	-24.2373591	34.63148645	531.3869251	17.90138039	1.9217	0.843183356	3	0.301354545	0.006250077	0.002562245	0.629603337	55.0052460252446	rocks	autumn_33_rocks	7.642738844	1	3.54476328125865	6.27549042839373	-5.07516149530972	-5.9668714516644	2.88487782663314	4.00742856296105	-0.462665281702392	26.233722635	18054.2631202445	rocks
182	2C33RB2	autumn	33	RB	2	-0.208917159	-26.64464755	48.21449227	696.9175842	16.86361251	1.871827273	0.842404845	3	0.294990909	0.005562311	0.003475506	0.437104013	110.304391714656	rocks	autumn_33_rocks	7.642738844	1	3.87565964536661	6.5466671601537	-5.19174160959512	-5.66201519905492	2.82515819474677	4.70324374155617	-0.827584096189559	26.735361131	19109.8889920595	rocks
183	2C33RB3	autumn	33	RB	3	-0.642499129	-26.62266188	56.8707825	840.2603508	17.23738798	1.890754545	0.840818721	3	0.300972727	0.007582137	0.004781494	1.245933807	45.6451074531281	rocks	autumn_33_rocks	7.642738844	1	4.04078172067543	6.73371178524401	-4.88196019294019	-5.34300222901181	2.84708074447611	3.82089642611939	0.219885294556037	26.301779161	18195.1391333731	rocks
184	2C33SB1	autumn	33	SB	1	-2.500852097	-24.78227083	42.26134066	602.8830111	16.64318978	1.84561	0.777553221	2	0.41055	0.005496514	0.001045633	0.711456965	59.4011201506756	sand	autumn_33_sand	7.713237434	1	3.74387273577369	6.40172316646174	-5.20364120587319	-6.86313283532597	2.81200111053182	4.08431308394628	-0.34044034817259	24.443426193	14604.4847797543	sand
185	2C33SB2	autumn	33	SB	2	-3.933681738	-24.21736238	51.7181661	614.6065054	13.86439189	1.689455556	0.808090706	2	0.324222222	0.005350901	0.000978758	0.695937821	74.3143489826227	sand	autumn_33_sand	7.713237434	1	3.94580909503834	6.42098223441095	-5.23049032103884	-6.92922613700173	2.6293238187478	4.30830405532058	-0.362494960282241	23.010596552	12183.8244770109	sand
186	2C33SB3	autumn	33	SB	3	-2.90670529	-25.41760696	40.72999734	598.2648801	17.13664962	1.729911111	0.80063844	2	0.344877778	0.005875323	0.001047087	0.585722719	69.5380186200358	sand	autumn_33_sand	7.713237434	1	3.70696485635219	6.39403359919124	-5.13699424173979	-6.86174325599002	2.84121942265071	4.24187363350821	-0.534908777156023	24.037573	13889.0278416266	sand
187	2C3RB1	autumn	3	RB	1	-14.50436282	-28.79489274	50.53831611	265.904494	6.138350732	1.92921	0.844558135	2	0.29988	0.003855825	0.003632252	0.114753922	440.40600294254	rocks	autumn_3_rocks	32.22219519	3	3.92273178343902	5.58313719919679	-5.55817028708114	-5.61790243739008	1.81455609565336	6.08769703541535	-2.16496525197632	12.43991547	1925.09554030124	rocks
188	2C3RB2	autumn	3	RB	2	-20.43745289	-30.74688968	44.62606413	227.8799034	5.95750247	1.947433333	0.838317101	2	0.314866667	0.004284195	0.003573506	0.128283897	347.869570332744	rocks	autumn_3_rocks	32.22219519	3	3.79831808586591	5.42881875070479	-5.45282260922527	-5.63420809227949	1.78465134459412	5.85182761162578	-2.05350952575986	6.5068254	275.491028196629	rocks
189	2C3RB3	autumn	3	RB	3	1.038408387	-32.36996463	23.44355102	385.9427186	19.20641223	1.964245455	0.853059468	2	0.288627273	0.004404401	0.003415822	0.16139639	145.254494353932	rocks	autumn_3_rocks	32.22219519	3	3.15459544726205	5.95568896104352	-5.42515101067918	-5.67933711214181	2.95524419359056	4.97848733744907	-1.82389189018701	27.982686677	21911.3042382112	rocks
190	2C3SB1	autumn	3	SB	1	-10.20074319	-27.15770342	110.7487734	288.9646751	3.044055875	1.83801	0.820713707	2	0.32953	0.00514459	0.004562323	0.157891944	701.421304940042	sand	autumn_3_sand	32.06534178	3	4.70726433346888	5.66630444915367	-5.26980960188993	-5.3899233553466	1.11319079561284	6.55310871212364	-1.84584437865477	16.7435351	4693.98254940638	sand
191	2C3SB2	autumn	3	SB	2	-17.99261231	-24.71661353	88.23236214	226.4415959	2.994160594	1.85	0.813818182	2	0.344436364	0.00516174	0.004669537	0.129816167	679.671601611839	sand	autumn_3_sand	32.06534178	3	4.47997381340199	5.4224870569267	-5.26648154702862	-5.36669535568532	1.09666392316949	6.52160974271153	-2.04163592930954	8.95166598	717.317797015364	sand
192	2C3SB3	autumn	3	SB	3	-15.1630456	-26.39144981	74.36461609	283.6997952	4.450814269	1.8886	0.822431666	2	0.335355556	0.004855573	0.004512019	0.13452466	552.795421226116	sand	autumn_3_sand	32.06534178	3	4.30898023852199	5.64791661992523	-5.32762816154592	-5.40101055380234	1.49308706123677	6.3149879895431	-2.00600775102111	11.78123269	1635.20498095886	sand
193	2C4RB1	autumn	4	RB	1	-19.12701043	-24.960212	85.5200445	224.5514201	3.063336301	1.83165	0.82818315	2	0.314708333	0.004564115	0.005946035	0.180741574	473.161999242078	rocks	autumn_4_rocks	33.40662686	3	4.44875078706277	5.41410472371771	-5.38953065010431	-5.12503066811343	1.11950461646942	6.15943782296677	-1.710687035904	7.81726786	477.710712344455	rocks
194	2C4RB2	autumn	4	RB	2	-23.63394349	-24.09891276	103.9703662	202.309757	2.270147335	1.84508	0.828175472	2	0.31703	0.00458178	0.004461362	0.179166747	580.299458135499	rocks	autumn_4_rocks	33.40662686	3	4.64410591815353	5.30979997336162	-5.38566771007124	-5.41230117840358	0.819844734673398	6.36354427742997	-1.71943835927644	3.3103348	36.2756964199415	rocks
195	2C4RB3	autumn	4	RB	3	-22.15339076	-23.85984764	157.0223458	229.2829731	1.703558819	1.815281818	0.818235085	2	0.329954545	0.004118794	0.004634449	0.143794024	1091.99493436528	rocks	autumn_4_rocks	33.40662686	3	5.05638812515667	5.43495693111023	-5.49219487691771	-5.37423796513228	0.532719485846834	6.99576151743446	-1.93937339227779	4.79088753	109.963341051304	rocks
196	2C4SB1	autumn	4	SB	1	-18.16766764	-25.95697569	50.92971346	193.6009069	4.434890939	1.833322222	0.790835096	2	0.383466667	0.005706511	0.00607485	0.203721255	249.997053375702	sand	autumn_4_sand	33.62559783	3	3.93044651472714	5.26579885923233	-5.16614747534609	-5.10359798141839	1.48950302447835	5.52144913129559	-1.59100261656845	8.77661065	676.052615841289	sand
197	2C4SB2	autumn	4	SB	2	-19.72239636	-25.50301518	57.62807794	161.6001491	3.271556402	1.8068	0.795146115	2	0.37013	0.004701885	0.005684472	0.247567575	232.777163729943	sand	autumn_4_sand	33.62559783	3	4.05400991316586	5.08512506873508	-5.35979178684094	-5.17001703208232	1.18526583558864	5.45008161710221	-1.39607170393635	7.22188193	376.661430718468	sand
198	2C4SB3	autumn	4	SB	3	-21.22075133	-25.2996891	70.34649841	172.1780915	2.855500197	1.86419	0.815442632	2	0.34405	0.004537273	0.004793991	0.277464111	253.53368461408	sand	autumn_4_sand	33.62559783	3	4.25343300847658	5.14852935683802	-5.3954291081908	-5.34039202031839	1.04924702811245	5.53549669236577	-1.28206368388919	5.72352696	187.495650968973	sand
199	2C5RB1	autumn	5	RB	1	-9.554351857	-29.08304539	263.1200676	345.4982897	1.531929289	1.92338	0.826810095	2	0.33311	0.005598186	0.005234291	0.173296414	1518.32378712695	rocks	autumn_5_rocks	33.36212882	3	5.57261045879776	5.8449876929784	-5.18531266228865	-5.2525238784067	0.426527914247956	7.32536223371329	-1.75275177491552	17.389926433	5258.87967662947	rocks
200	2C5RB2	autumn	5	RB	2	-9.546439752	-33.55310629	226.6942307	526.2738911	2.708433313	1.90744	0.825235918	2	0.651128	0.005420384	0.00686688	0.222716602	1017.85959674439	rocks	autumn_5_rocks	33.36212882	3	5.42360210813804	6.26582178273094	-5.21758861733175	-4.98104542437615	0.996370354435559	6.92545726691522	-1.50185515877718	17.397838538	5266.06103115866	rocks
201	2C5RB3	autumn	5	RB	3	-8.977757173	-30.10409137	394.2125123	437.4979699	1.2947694	1.9273	0.81428942	2	0.5645	0.006445462	0.007249739	0.255695625	1541.72568380863	rocks	autumn_5_rocks	33.36212882	3	5.9768901352093	6.08107206555833	-5.04437896168456	-4.92678981076357	0.258332609797176	7.34065764193508	-1.36376750672578	17.966521117	5799.51901332245	rocks
202	2C5SB1	autumn	5	SB	1	-5.615112361	-25.91377153	595.3056611	416.9774394	0.817183022	1.778590476	0.82706477	2	0.307580952	0.006901011	0.0070989	0.3991452	1491.45138435837	sand	autumn_5_sand	33.29591408	3	6.38907498977312	6.03303211817695	-4.97608735637305	-4.94781543651516	-0.201892192074363	7.30750500829006	-0.91843001851694	21.329165929	9703.34825241945	sand
203	2C5SB2	autumn	5	SB	2	-10.50479352	-25.09829667	696.5495009	348.9506599	0.584465429	2.03014	0.832853892	2	0.33933	0.006139269	0.007886158	0.511900243	1360.7133624666	sand	autumn_5_sand	33.29591408	3	6.5461388616205	5.85493053656325	-5.09304959928533	-4.84264620822145	-0.537057646098095	7.21576437243712	-0.669625510816622	16.43948477	4442.88023789166	sand
204	2C5SB3	autumn	5	SB	3	-8.876877829	-30.05384434	521.3289987	440.7518659	0.986345497	1.77921	0.832088399	2	0.29875	0.006430029	0.007415162	0.46780244	1114.421290107	sand	autumn_5_sand	33.29591408	3	6.25638131788851	6.0884820547347	-5.04677623063392	-4.90422845602469	-0.0137485831192515	7.01609052682994	-0.759709208941429	18.067400461	5897.75886667603	sand
205	2C6RB1	autumn	6	RB	1	2.274245778	-23.59044108	378.3233238	1344.433743	4.145940616	1.747409524	0.82426776	2	0.30707619	0.007106839	0.008683305	0.23113752	1636.78888568156	rocks	autumn_6_rocks	24.55660816	2	5.9357491839811	7.20372819446487	-4.94669771911566	-4.74635306241205	1.42212969070792	7.40049160490156	-1.46474242092045	29.218524068	24944.5011495349	rocks
206	2C6RB2	autumn	6	RB	2	-4.533131942	-22.53954964	212.4393576	830.9007023	4.563109979	1.7842	0.832737361	2	0.29843	0.004276275	0.003396671	0.208189953	1020.4111895832	rocks	autumn_6_rocks	24.55660816	2	5.35865657163699	6.72251029589864	-5.45467297544576	-5.68495944465588	1.51800440399976	6.92796095208679	-1.5693043804498	22.411146348	11256.2107251024	rocks
207	2C6RB3	autumn	6	RB	3	-4.053460549	-30.18397066	180.3945213	1277.661605	8.26302925	1.99606	0.832970953	2	0.3334	0.006058553	0.00695481	0.230476078	782.703883480697	rocks	autumn_6_rocks	24.55660816	2	5.19514623743343	7.15278681505576	-5.10628428629102	-4.9683217724558	2.11179125758934	6.66275444244496	-1.46760820501153	22.890817741	11994.5489862628	rocks
208	2C6SB1	autumn	6	SB	1	-9.280395206	-23.90419566	312.7345958	681.4203552	2.542060984	1.818211111	0.833334352	2	0.275233333	0.003956006	0.002967903	0.424572433	736.58714389495	sand	autumn_6_sand	25.10060756	3	5.74535489409723	6.52417937739589	-5.5325203485393	-5.81989963615177	0.932975163038109	6.60202755055286	-0.856672656455627	17.663883084	5511.35701236612	sand
